text,sentiment
hi ty good morning happy mom s day to your mom i love that your entire family is adding me on fb i love em very sweet,2
hammond were on the way home from a night in london wa lovely now working all weekend and monday when the weather nice x,2
haha it awesome i always have to use it when i eat,2
b i met at epic he said you were at s coffee i thought he just meant sitting there drinking a lot of coffee,1
did it back in pakistan,1
easy I am trying to learn serious and normal two new word for me,2
not nice rather be one or the other laughing out loud,1
whenever it rain it ha it is so hard to get motivated,0
chilling with realize,1
cohen i am lost please help me find a good home,1
i wanted to but i sadly work today normally i do not work friday either,0
is hungry but can not leave for lunch,0
i wish he wa still around there wa a litter under our azalea i caught dd in the back yard am with bundle in her lap,1
like being friend bout it hour when you love your friend bout the feeling arent the same trying to sleep ha to really try to give you,1
happy star war day everyone may the th be with you,2
ja i do not know who gon do the yelling crossing for upgrade when you go,1
finished my capital transaction exam a another monkey climb down my back looking forward to being in a glorious mood tomorrow,2
they do not do car audio,1
ok best snl episode I have seen in a hot minute justin is wonderful and cara ha muscle the end g city tweet tweet,2
good morning everyone i hope you all have a great day even though it is monday keep on smiling,2
watching jimmy f delete all his social network profile no more jimmy cyber time,1
the rate child collide tonight,1
i thought i wa the only one with the tag on the outside of my shirt,1
there are ant on my lollipop,1
thanks i love the word cricket it ha it is like my saying,2
husband went off to bed now off to missing him again until he is off again tuesday,0
and there is no top radio station in fresco,1
still working on music grade outside on the deck sun is behind a big gray cloud,1
i tried that the other day but they weren giving up what they were using,1
peter follow me oh and have fun in europe,2
wal mart orientation it s work but seriously this suck,0
ay but pa mayo uy thank you,2
oh dear that ha that is not good i hope you get through it all with a smile,1
ah i think the rain is going to begin shortly,1
there are some really scary noise coming from outside,0
oh i know for a while they cancelled the pm oxford to paddington every friday evening because of staff shortage,1
puppy i wanted wa adopted yesterday i guess my dog do not get a little brother anytime soon but at least he is not in a shelter now,1
in class till wishing the rain would go away,1
a buff guy unfortunately alot of people do not know danny s name either which is sad sophie is so sweet,1
an extra night in pasadena with sergio baby cup i missed my train to riverside,1
so wish i wa there with ya but at am belgian time i wa sleeping time diff suck take me there,0
im sorry i fail,0
plz do not fall in love with tokyo and never come home,1
ride bmx on the beach in bug after creole night,1
at if i love this building,2
ease of use better camera sync w itunes smaller i looked at storm more eye appealing not clunky just a few,1
love the new mother s day snl digital short mother lover ooh cornyness,2
back from nyc convinced on moving to the le by fall,1
star war day i did not know there wa a such thing may the force be with you,2
ned to go to bathroom do not know if i can reach find clothes need to walk outside to get to bathroom ok at night not ok in daylight,1
hall miss saloon how are you dear am doing fine so far but em worrying about rationale project alla easier inshallah,1
